x,y,theta
6.05825431026733e-05,4.7458585943537174e-07,5.682917800259771e-05
6.048599422683892e-05,4.32494255212313e-07,5.6897094153525655e-05
6.037497976755665e-05,4.0476710901825344e-07,5.695804067379131e-05
6.0301648338135915e-05,4.403717896621745e-07,5.697938638243424e-05
6.0284932703039423e-05,5.046672449714481e-07,5.6980800215877814e-05
6.032545532445102e-05,5.521586667794113e-07,5.6996515292829234e-05
6.036184636768566e-05,5.548709932659648e-07,5.7035135557558314e-05
6.040477251657408e-05,5.030248093006752e-07,5.7112144555938635e-05
6.0416844691543185e-05,4.361499184433221e-07,5.719957036806189e-05
6.0389987054566615e-05,3.8021002132982734e-07,5.7276154888022504e-05
6.033693236812942e-05,4.2135677644786143e-07,5.729788670518506e-05
6.041591925524215e-05,4.665764754137747e-07,5.730406404916833e-05
6.0477320690928e-05,5.000723580885853e-07,5.732919372890422e-05
6.043860463197349e-05,5.286357870495886e-07,5.7357200568071056e-05
6.0447909641051e-05,5.444774915774647e-07,5.7388485091597926e-05
6.0535020947293076e-05,5.508462566306573e-07,5.74249951812565e-05
6.052177614312212e-05,5.552122073637071e-07,5.746903914570571e-05
6.047254579810215e-05,5.544347044542798e-07,5.7512924412808034e-05
6.043611812853169e-05,4.993988015682451e-07,5.7589019726980487e-05
6.033991961881609e-05,4.465582785370196e-07,5.766573650515826e-05
6.027457295837912e-05,4.3267078146537234e-07,5.771641242837678e-05
6.0325322294210535e-05,4.6822006420963553e-07,5.773687008911267e-05
6.0322038919156495e-05,5.267741335362072e-07,5.7742129114129724e-05
6.033932745321237e-05,5.300888965737766e-07,5.778146515803081e-05
6.0363830353957276e-05,4.791135799364823e-07,5.785688945203057e-05
6.036590414136524e-05,4.312949752982257e-07,5.7931788336312826e-05
6.03509065799489e-05,4.2951116775477326e-07,5.797543378835899e-05
6.034423774848204e-05,4.5945644636321767e-07,5.800083262605934e-05
6.0343033771464705e-05,4.754139927152386e-07,5.802899005934613e-05
6.034935745206581e-05,4.4874603617796984e-07,5.809314280183982e-05
6.03511037313857e-05,4.235103144079217e-07,5.815149939981109e-05
6.0356189118699585e-05,4.329273844675373e-07,5.8189958200382525e-05
6.035488517421186e-05,4.538626602644204e-07,5.8218328048722366e-05
6.03299206906366e-05,4.7198074359154776e-07,5.8253442696381634e-05
6.0445997156004647e-05,4.777015240154829e-07,5.8288660817482665e-05
6.051011311496843e-05,4.797679629459626e-07,5.8331175642258205e-05
6.047682989665921e-05,4.824097737855673e-07,5.8376745747711764e-05
6.044452216141428e-05,4.775807532300412e-07,5.842392317808242e-05
6.0338403309740514e-05,4.6945224552417766e-07,5.846921892650964e-05
6.028370703614726e-05,4.584496571290027e-07,5.851491462971468e-05
6.026406622197934e-05,4.462411818203539e-07,5.85679903294662e-05
6.024995117658157e-05,4.3367929051563615e-07,5.861781704748905e-05
6.0341800922118595e-05,4.176998345329252e-07,5.8669318958960965e-05
6.03698009446268e-05,4.0485526883736663e-07,5.87241106320653e-05
6.037149558596191e-05,3.9767630791417396e-07,5.877015644302524e-05
6.036530756830105e-05,4.331592617504407e-07,5.879264168814136e-05
6.03286457147619e-05,4.648402435476409e-07,5.8815544694643175e-05
6.030113194737889e-05,5.278065141018764e-07,5.881965360287835e-05
6.0281503152498664e-05,5.267549546641727e-07,5.886343263099412e-05
6.0272614289682715e-05,4.7396728476650907e-07,5.894049638226844e-05
6.033015845066365e-05,4.2738179069250776e-07,5.9010104007144815e-05
6.0420059587165505e-05,4.598350088481017e-07,5.903469983078076e-05
6.043067490923185e-05,5.171241098932892e-07,5.903982507551514e-05
6.039492489732009e-05,5.600150083865009e-07,5.905752506433887e-05
6.0313829100642765e-05,5.907372978028923e-07,5.908106816431707e-05
6.026073665710404e-05,5.691734836076316e-07,5.913509628466156e-05
6.0308939187455555e-05,4.806354788474836e-07,5.923191335729803e-05
6.0328047889101026e-05,4.0452918801425064e-07,5.932661123817e-05
6.034392032073444e-05,3.815489396303303e-07,5.938798097127446e-05
6.0345399759451825e-05,4.5233137390453805e-07,5.9385083330691964e-05
6.0329073297216086e-05,5.311950824509552e-07,5.937917119386033e-05
6.0266912715246096e-05,5.919153749680761e-07,5.938491829339207e-05
6.022435283652855e-05,5.87482040198863e-07,5.942933825879004e-05
6.019898569865799e-05,5.289736248074244e-07,5.950863944914655e-05
6.0316612956440755e-05,4.7129639342891645e-07,5.958289528713427e-05
6.032469383268441e-05,4.2315503684915284e-07,5.9659012999559124e-05
6.036629231511886e-05,4.411275754279639e-07,5.969228817139357e-05
6.0394373199550146e-05,5.00895558396496e-07,5.969555433658061e-05
6.0384088741811097e-05,5.473820836229233e-07,5.971354210486021e-05
6.0465730891104256e-05,5.605712010506905e-07,5.974334274723329e-05
6.043194776020597e-05,5.346018279139434e-07,5.980518071061684e-05
6.035302738660645e-05,5.085367762737048e-07,5.9863522417413934e-05
6.027280298923158e-05,4.6568291642569707e-07,5.9929596592439704e-05
6.0229162187448295e-05,4.1893910960130775e-07,6.0005841359225026e-05
6.0257542180468994e-05,4.288037705984184e-07,6.004232515053133e-05
6.028436621453502e-05,4.7260643126292127e-07,6.005783848233905e-05
6.030365166058335e-05,5.035916080146955e-07,6.0080795176740935e-05
6.028775671958786e-05,5.304691379663624e-07,6.0111594510559394e-05
6.039846241594866e-05,5.427779291987335e-07,6.0142651009416006e-05
6.049173052253533e-05,5.481931938347118e-07,6.0182069366488316e-05
6.047005125129529e-05,5.044112143803203e-07,6.025247480839083e-05
6.0397592704053275e-05,4.0189589923331106e-07,6.0364666546289544e-05
6.028520943732681e-05,3.146068342913582e-07,6.0459063806099407e-05
6.017755671086811e-05,3.3695898091766456e-07,6.0492628252457974e-05
6.015157401956178e-05,4.5758924693047297e-07,6.045586434256822e-05
6.020558434134007e-05,5.772994861209345e-07,6.042319923595608e-05
6.026456760064656e-05,5.390594765876352e-07,6.048485731366393e-05
6.031021059097255e-05,4.278686849190058e-07,6.060261628386247e-05
6.033402534461003e-05,3.3637272108440515e-07,6.0701390974340224e-05
6.035343234320697e-05,3.575238958747266e-07,6.0733901732150025e-05
6.033438646980563e-05,4.2105507302642706e-07,6.0735676709640845e-05
6.02901181289567e-05,4.777805398900878e-07,6.074456144179368e-05
6.025512774609269e-05,5.582471117941158e-07,6.073667500134702e-05
6.022818197510491e-05,5.713384837525408e-07,6.077225667356076e-05
6.021635373046384e-05,5.313629821173928e-07,6.0841403674242595e-05
6.024599066056501e-05,4.943662010266958e-07,6.0906282262399464e-05
6.026233741608786e-05,4.599552213248325e-07,6.097318734596929e-05
6.023214573133305e-05,4.2754132235747406e-07,6.103505635840796e-05
6.0201591490134936e-05,4.183028879893219e-07,6.108361711449408e-05
6.018765761570669e-05,4.5870789410576084e-07,6.11008566919177e-05
6.023923675127747e-05,5.178258319579972e-07,6.110268893317219e-05
6.029879221329176e-05,5.639295352211735e-07,6.112064473646965e-05
6.032208234297516e-05,5.851388676133189e-07,6.114800032061036e-05
6.0331745149870676e-05,5.047701941942084e-07,6.124208280706762e-05
6.032052166455215e-05,3.8019425140906687e-07,6.136626814468438e-05
6.029023711574998e-05,3.185247308157174e-07,6.14495792267699e-05
6.024644906434987e-05,3.585056383993513e-07,6.146672353710803e-05
6.0221193928350326e-05,4.3774477623244163e-07,6.146001678068875e-05
6.017296453527569e-05,5.269288414857198e-07,6.144826819834679e-05
6.027127383117854e-05,5.936913336520564e-07,6.144432098935755e-05
6.034099325579724e-05,5.895520197680442e-07,6.148994464283625e-05
6.035283555931648e-05,5.821673585095698e-07,6.154267611519682e-05
6.036566407607512e-05,5.687277068037609e-07,6.159226701415993e-05
6.037301871330408e-05,5.073694184297687e-07,6.167287113276194e-05
6.031652824992168e-05,4.4692133685567455e-07,6.175440425220573e-05
6.0215157311710715e-05,3.9376072922089947e-07,6.182971241101756e-05
6.0150684030587454e-05,3.908785367541035e-07,6.187476506544295e-05
6.020566242138067e-05,4.484113471574346e-07,6.187719929435705e-05
6.023865974427032e-05,5.474292075439567e-07,6.186319468470731e-05
6.027013519542821e-05,6.1878539069873e-07,6.185819191117291e-05
6.028728964276379e-05,5.793495396971211e-07,6.192818416303627e-05
6.028338887522562e-05,4.876652282843338e-07,6.203120360888441e-05
6.0245080073205394e-05,4.120842645848218e-07,6.212009603736736e-05
6.0216085388307096e-05,3.9674860408640135e-07,6.217396847350966e-05
6.019514651782245e-05,4.3089680414361695e-07,6.219583792850682e-05
6.018312607580827e-05,5.05807465091044e-07,6.219308937454037e-05
6.018099620940505e-05,5.235017960522311e-07,6.222100140750137e-05
6.019383257573543e-05,4.778809643233147e-07,6.229417356622399e-05
6.02220836654981e-05,4.5392566789657336e-07,6.235507280434457e-05
6.019457062253169e-05,4.524367907529621e-07,6.239693357108853e-05
6.019604009546955e-05,4.932112475759992e-07,6.241535424207855e-05
6.018403151910166e-05,5.07551228546697e-07,6.244415529068095e-05
6.014432587290722e-05,4.850742342802493e-07,6.250637656885607e-05
6.013775298996991e-05,4.6367890376704723e-07,6.256097346880674e-05
6.0161066922318173e-05,4.877688511124674e-07,6.259051437113086e-05
6.0219868381940304e-05,5.077123244982099e-07,6.261509402801181e-05
6.0294209183561703e-05,4.995389194589906e-07,6.266490831757687e-05
6.03323978850095e-05,4.551660467024183e-07,6.274003233749317e-05
6.0370144097334996e-05,4.1372034657554905e-07,6.280791668928295e-05
6.0431031189212215e-05,4.5201350669629724e-07,6.282988595847799e-05
6.036921272062048e-05,5.142643508782762e-07,6.282904905581891e-05
6.026371772886651e-05,5.614961533700801e-07,6.284510005341802e-05
6.013788955242938e-05,5.498270256093716e-07,6.288933101649786e-05
6.0128103847167727e-05,4.710279100861815e-07,6.298400861520709e-05
6.013629958237042e-05,4.581931539868553e-07,6.303705514947778e-05
6.017263909847043e-05,4.865373422395974e-07,6.306248408004756e-05
6.0257752569583476e-05,5.18882948821101e-07,6.308516038737237e-05
6.0273261887252685e-05,5.45064086971029e-07,6.311614587865636e-05
6.0379380804573325e-05,5.390990227969168e-07,6.31579637757823e-05
6.039171584641581e-05,4.42127459627178e-07,6.326296770728127e-05
6.03194356391228e-05,3.5745674885989385e-07,6.335818297666335e-05
6.024174457863512e-05,2.988982994794085e-07,6.343656859934681e-05
6.0188976868533954e-05,3.595874848136957e-07,6.34450868150285e-05
6.0178487457654576e-05,4.996628569147723e-07,6.339843289770468e-05
6.018116548966906e-05,5.696294942296466e-07,6.339776191260175e-05
6.0205045275527126e-05,5.34598503419168e-07,6.346500142356629e-05
6.020366232190778e-05,4.7511109707224273e-07,6.354708258797513e-05
6.015611801398486e-05,4.2217246149993066e-07,6.362199367749897e-05
6.013274043467412e-05,4.230794396602501e-07,6.366483626731488e-05
6.0126750770483644e-05,4.7012223086452573e-07,6.367757041100736e-05
6.016095064851699e-05,5.099018878273197e-07,6.369084351587809e-05
6.021216478748537e-05,5.394039624907982e-07,6.371899703543706e-05
6.0222969119771154e-05,5.460016798301044e-07,6.375464990672261e-05
6.0212054477815724e-05,5.106162993622917e-07,6.382326626724697e-05
6.021295131356159e-05,4.74901705177406e-07,6.388524351189624e-05
6.020763859868083e-05,4.5917474124951907e-07,6.394475452691616e-05
6.0208056265570826e-05,4.869160930080772e-07,6.396747165273925e-05
6.034534821860397e-05,5.027099955613631e-07,6.39982930436633e-05
6.040487801750449e-05,5.139612556513802e-07,6.403624966786422e-05
6.034920000113597e-05,5.21632328042806e-07,6.407842709156264e-05
6.0251143643240216e-05,5.217293860392651e-07,6.411867932142569e-05
6.0124239361245006e-05,5.17731197479634e-07,6.41648743855903e-05
6.0042099494384945e-05,5.11511095850808e-07,6.421036165045227e-05
6.0018148026136494e-05,5.023912081907784e-07,6.426030453054649e-05
6.0043075583968745e-05,4.907143679276894e-07,6.430997087530516e-05
6.008991257322861e-05,4.764459204953694e-07,6.436001866683379e-05
6.021055967666885e-05,4.62797509802313e-07,6.4412835411868e-05
6.023797633698008e-05,4.478440461487316e-07,6.446487366352874e-05
6.021892354054542e-05,4.323274046889497e-07,6.451749947544496e-05
6.015424103624474e-05,4.1668712128837956e-07,6.457041982644352e-05
6.012186126101166e-05,4.4285624557921264e-07,6.459711444730992e-05
6.00979263401351e-05,5.112021893294422e-07,6.459752700781269e-05
6.0150495225463554e-05,5.725274373507663e-07,6.460031363009863e-05
6.0181068473189025e-05,5.944731004271719e-07,6.462973013424714e-05
6.0214447795819e-05,4.790529774485591e-07,6.474590638631983e-05
6.021413426191882e-05,4.122798661306895e-07,6.483754433981551e-05
6.0200217174731127e-05,4.469096443473618e-07,6.485469849237914e-05
6.016881266184824e-05,4.962128516495027e-07,6.48684752872476e-05
6.009184618337769e-05,5.332021449682511e-07,6.488811242809677e-05
6.014541416015265e-05,5.578827172827675e-07,6.491118347255748e-05
6.0162583052364104e-05,5.575237690410233e-07,6.495368885237632e-05
6.0144057381723415e-05,5.20440782939034e-07,6.502272967466843e-05
6.015178541899613e-05,4.4342472585227023e-07,6.511015098963854e-05
6.016716047201614e-05,4.0681778951968056e-07,6.517985535667475e-05
6.0149899021153864e-05,4.2507835264068105e-07,6.521257981037479e-05
6.0184429959446605e-05,5.477989240681337e-07,6.51744732670995e-05
6.0195214050031554e-05,6.009699255526645e-07,6.518562779506079e-05
6.019933395804212e-05,5.531759903678369e-07,6.525992755016536e-05
6.018746811155421e-05,4.994551541910594e-07,6.53393388501244e-05
6.031323890733216e-05,4.467571659360429e-07,6.540997496311867e-05
6.03415362236991e-05,4.1096900221691885e-07,6.547959111454264e-05
6.02894973234661e-05,4.6804863500341453e-07,6.548939144325407e-05
6.018483502669106e-05,5.233196246370443e-07,6.549487060636965e-05
6.00742239951029e-05,5.358242279250899e-07,6.552879617817158e-05
5.9999171514270464e-05,4.797489535738054e-07,6.560742442494953e-05
6.001886852818651e-05,4.2035039173109147e-07,6.569124672754056e-05
6.008329806162975e-05,4.4051618327437377e-07,6.571874051744083e-05
6.009424646673233e-05,4.843984657159176e-07,6.573485915432027e-05
6.016092384650162e-05,5.159184801981738e-07,6.575346896197742e-05
6.025722950818027e-05,5.374886807232849e-07,6.578597828088041e-05
6.025214448660996e-05,5.557754719332876e-07,6.582089105077783e-05
6.029441574430641e-05,5.631219038213627e-07,6.585699556865116e-05
6.0330628992885886e-05,4.913583495863754e-07,6.594008852645148e-05
6.0245231905781576e-05,3.934093742272433e-07,6.604998810572912e-05
6.0155459211827075e-05,3.228481987044641e-07,6.61331744429328e-05
6.009094979000762e-05,3.73495499397158e-07,6.614878324577355e-05
6.0068945681361814e-05,5.052170376509654e-07,6.610707598164335e-05
6.0087217755688693e-05,6.007965017210657e-07,6.609068358567405e-05
6.010565631869385e-05,5.431169208270781e-07,6.617033595535491e-05
6.018156677592927e-05,4.756916129354357e-07,6.625689344561039e-05
6.0333072020405556e-05,4.1414658466896426e-07,6.63339820829458e-05
6.0351854517127534e-05,4.1741204620378235e-07,6.638363793831821e-05
6.030213684953085e-05,4.730621322896711e-07,6.6386262258734e-05
6.020885760704071e-05,5.148318008126393e-07,6.640532269631253e-05
6.009500818159126e-05,5.450899599349938e-07,6.642826661909796e-05
6.000561019694119e-05,5.684844197304331e-07,6.645765298332521e-05
5.999471855115034e-05,5.81754517975932e-07,6.64931023352831e-05
6.0006943184826174e-05,5.497765276697223e-07,6.655274689343812e-05
6.0159695237855226e-05,4.977539415714806e-07,6.66286849405513e-05
6.025858511370885e-05,4.51821670646931e-07,6.669942174018579e-05
6.0259370053833734e-05,4.1535051579111796e-07,6.676980037530626e-05
6.025421478314299e-05,4.671624360305116e-07,6.678286131348039e-05
6.018506869389197e-05,5.281120485732731e-07,6.678344696297838e-05
6.007204290379221e-05,5.746055362625968e-07,6.67999785011847e-05
5.998926868347088e-05,5.608951592791098e-07,6.684815818683705e-05
6.002961604923175e-05,5.12227437297904e-07,6.691795211907272e-05
6.0053606921151075e-05,4.552633203865158e-07,6.700026161304247e-05
6.008398173788719e-05,4.5441446592361336e-07,6.704247502292979e-05
6.0087128596794105e-05,4.882488077169626e-07,6.706529543026144e-05
6.016243573398379e-05,5.110937442711276e-07,6.709266689955321e-05
6.014867878098475e-05,5.311368587457031e-07,6.712902781878052e-05
6.0262381968273356e-05,5.382874954676783e-07,6.71619770076661e-05
6.0300091063160636e-05,5.418201076871065e-07,6.720602615141328e-05
6.022253812656396e-05,5.400462738230429e-07,6.72480917230788e-05
6.010151077257571e-05,5.34849236092587e-07,6.729473240957373e-05
6.003830876761006e-05,5.262029160331171e-07,6.734251679284294e-05
6.0012008892503366e-05,5.154674730485208e-07,6.739375271723852e-05
6.0026034045830206e-05,5.023131523471278e-07,6.744271786236974e-05
6.006586699302254e-05,4.88132140377615e-07,6.749590698723342e-05
6.00800852283449e-05,4.768070945972422e-07,6.75485396092364e-05
6.02345008295961e-05,4.584586041742196e-07,6.759890828585117e-05
6.031186231942534e-05,4.518112772147001e-07,6.764909609140022e-05
6.0299131111402056e-05,5.330024574633514e-07,6.76438563843039e-05
6.022881943965532e-05,6.060266785229647e-07,6.763843022092317e-05
6.011447999722586e-05,6.616971935529989e-07,6.764887269755134e-05
6.001967641432993e-05,6.068801419300921e-07,6.771753452079194e-05
5.997073467813735e-05,4.552690636291391e-07,6.786407262169446e-05
5.9976457769531885e-05,4.071607205139559e-07,6.793792450129618e-05
6.006091882640296e-05,4.2997993930108605e-07,6.795996298665074e-05
6.0221933869539016e-05,4.442481524032395e-07,6.799570147324909e-05
6.026931354170059e-05,4.62053755784565e-07,6.803087482671362e-05
6.0253477856816014e-05,5.616906230075717e-07,6.801565980120792e-05
6.0192786089712416e-05,6.542999082024848e-07,6.799707182661418e-05
6.008793018437361e-05,7.25531829941674e-07,6.799825390248771e-05
6.000055794518364e-05,6.837712103662077e-07,6.806095954906595e-05
6.00243644900415e-05,5.700216759213454e-07,6.81763109994049e-05
6.003916425304358e-05,4.1588566775278534e-07,6.831349775776504e-05
6.0033643150010116e-05,3.306217506236267e-07,6.841563115379931e-05
6.009739919846435e-05,3.904019813366367e-07,6.841551831135792e-05
6.0093932445704764e-05,4.776412954114541e-07,6.840653817022936e-05
6.007835075547383e-05,5.322525780796547e-07,6.841198848107955e-05
6.0041534971382755e-05,5.372136381008907e-07,6.845608281269164e-05
6.004334662968628e-05,4.853371067216306e-07,6.85287458980034e-05
6.005948194570378e-05,4.325919437007429e-07,6.860615622486871e-05
6.008596245780895e-05,4.232955190785113e-07,6.865552133648087e-05
6.008982964229617e-05,4.363423532263086e-07,6.869016124336796e-05
6.0081036188368704e-05,4.868822258967237e-07,6.870272488342143e-05
6.006634372909323e-05,5.234817444623212e-07,6.872102078556365e-05
6.0039723558521996e-05,5.449072209011348e-07,6.875331878388762e-05
6.0089076605968815e-05,5.066978446160424e-07,6.881858597767886e-05
6.0216670529320166e-05,4.696582075834016e-07,6.888328334327793e-05
6.0231307262401605e-05,4.447545351769225e-07,6.894603109777598e-05
6.018333830863583e-05,5.09315108136314e-07,6.895214397632819e-05
6.0091089420795785e-05,5.736237547831106e-07,6.895126828919767e-05
5.99862636951592e-05,5.958271342467232e-07,6.897909493710998e-05
5.993470003969348e-05,5.798472131724421e-07,6.903119392847324e-05
5.993880658036026e-05,5.098854253607e-07,6.911915758728342e-05
5.9969322298382835e-05,4.814969277342233e-07,6.918050225789891e-05
6.001555883029058e-05,5.234630627155511e-07,6.919647093620726e-05
6.0040794201425925e-05,5.420630482170588e-07,6.922385588385325e-05
6.0030431778414834e-05,5.218017598609108e-07,6.928415605588864e-05
6.005854446373102e-05,4.982015173662547e-07,6.933636911979013e-05
6.00928226751574e-05,4.96479607071866e-07,6.938795448560646e-05
6.008589072294937e-05,5.335977405350431e-07,6.940621699217723e-05
6.017318609114721e-05,5.569103219801848e-07,6.943352510308764e-05
6.025360369797496e-05,5.582207930424328e-07,6.947391199032006e-05
6.0225687835981315e-05,4.688058685662411e-07,6.957400100453918e-05
6.0131752029672914e-05,3.8306121950222756e-07,6.967166249033054e-05
6.003872571002208e-05,3.606304875690872e-07,6.973092882136034e-05
5.995520549241305e-05,4.4429763205245703e-07,6.972129330099301e-05
5.993086203979654e-05,5.245658425761663e-07,6.971442216179225e-05
6.003220037629133e-05,5.848983359899175e-07,6.971626222540534e-05
6.0134918204321696e-05,5.732821905292139e-07,6.976450522239772e-05
6.018323755661239e-05,5.614524838921627e-07,6.982035067486118e-05
6.0182013579893395e-05,5.209340121948154e-07,6.988743083399872e-05
6.016425404398743e-05,4.5768744495099693e-07,6.997249416482947e-05
6.010099769579295e-05,4.0244558332011686e-07,7.004857605182156e-05
5.999290383598654e-05,3.546120281071556e-07,7.01216882985614e-05
5.991618505955986e-05,4.001112231631491e-07,7.013796543281347e-05
5.992122538434973e-05,5.478705970788944e-07,7.008497838447351e-05
5.998958684919643e-05,6.644228473543327e-07,7.005109841262858e-05
6.0037923390985116e-05,6.629350384013782e-07,7.009816830589307e-05
6.0046165758275e-05,6.09348847468511e-07,7.017691772793404e-05
6.005821186375775e-05,5.254295014161794e-07,7.026830866896971e-05
6.00315994155297e-05,4.3564531977819e-07,7.037202796818123e-05
6.0005416415034926e-05,3.9092336266052844e-07,7.044131031950963e-05
